feature	Bifidobacterium.adolescentis	Bifidobacterium.bifidum	Bifidobacterium.longum	Bifidobacterium.pseudocatenulatum	Collinsella.aerofaciens	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.faecis	Bacteroides.finegoldii	Bacteroides.fragilis	Bacteroides.intestinalis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.salyersiae	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Bacteroides.xylanisolvens	Bacteroidales.bacterium.ph8	Barnesiella.intestinihominis	Coprobacter.fastidiosus	Odoribacter.splanchnicus	Parabacteroides.distasonis	Parabacteroides.goldsteinii	Parabacteroides.merdae	Parabacteroides.unclassified	Paraprevotella.clara	Paraprevotella.unclassified	Prevotella.copri	Alistipes.finegoldii	Alistipes.onderdonkii	Alistipes.putredinis	Alistipes.shahii	Alistipes.unclassified	Streptococcus.salivarius	Clostridium.bolteae	Clostridium.citroniae	Clostridium.clostridioforme	Clostridium.hathewayi	Clostridium.leptum	Clostridium.nexile	Clostridium.symbiosum	Flavonifractor.plautii	Eubacterium.eligens	Eubacterium.hallii	Eubacterium.rectale	Eubacterium.siraeum	Eubacterium.sp.3.1.31	Eubacterium.ventriosum	Ruminococcus.gnavus	Ruminococcus.obeum	Ruminococcus.torques	Coprococcus.comes	Dorea.longicatena	Lachnospiraceae.bacterium.1.1.57FAA	Lachnospiraceae.bacterium.3.1.46FAA	Roseburia.hominis	Roseburia.intestinalis	Roseburia.inulinivorans	Roseburia.unclassified	Oscillibacter.unclassified	Peptostreptococcaceae.noname.unclassified	Faecalibacterium.prausnitzii	Ruminococcus.bromii	Ruminococcus.callidus	Ruminococcus.lactaris	Subdoligranulum.unclassified	Coprobacillus.unclassified	Acidaminococcus.unclassified	Dialister.invisus	Veillonella.atypica	Veillonella.dispar	Veillonella.parvula	Veillonella.unclassified	Burkholderiales.bacterium.1.1.47	Parasutterella.excrementihominis	Sutterella.wadsworthensis	Bilophila.unclassified	Escherichia.coli	Escherichia.unclassified	Klebsiella.pneumoniae	Haemophilus.parainfluenzae	Akkermansia.muciniphila	C2likevirus.unclassified
CSM5MCXD	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-18.4461417421539	-5.42845715212102	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-19.9315685693242	-6.12349931975981	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-20.9315685693242	-2.79745313909738	-1.34039323474463	-3.59679598673496	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-18.346606068603	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-19.2534966642115	-5.73222595969367	-12.0186792330942	-5.14527341289816	-11.0337231133187	-8.33953206793276	-18.8272319095094	-19.6685341634904	-8.44463301502418	-19.395515669084	-6.61755186542282	-18.8272319095094	-19.5530569460704	-13.7397690682591	-19.4986091620481	-11.1806941296673	-8.71016270254053	-5.73283962114622	-18.5530569460704	-9.3859283333114	-18.4721369506869	-11.4861398100859	-11.2332111633669	-19.0440432985826	-6.93795788725583	-6.29822137209866	-4.28522925009612	-19.0835716627692	-4.17365775021906	-18.7299347081545	-19.2091025448531	-8.38834337127347	-5.96825701780218	-19.0835716627692	-19.2091025448531	-4.24969604267209	-19.2993003538247	-19.2993003538247	-18.9680944453493	-13.952000469229	-19.346606068603	-19.6685341634904	-19.7299347081545	-18.0440432985826	-9.85195045570281	-12.5221776331865	-17.7777632332451	-18.5530569460704	-5.01875406361581	-17.6989078125339
CSM5MCXH	-19.395515669084	-18.6387868200963	-15.8105531683628	-18.2993003538247	-15.9136466613269	-4.33966935270885	-4.89983721743244	-7.23347166384144	-19.0835716627692	-8.87676078263164	-7.24200731503865	-19.7940650455742	-18.346606068603	-20.1660338229612	-3.75953179140201	-17.8441057280738	-2.82390194780477	-12.6123480668003	-2.19317938623558	-2.17835182014522	-13.1423609939768	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-6.16666588635759	-18.4461417421539	-4.99524809496048	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-6.16154482336333	-19.4986091620481	-18.58107132224	-18.9315685693242	-6.28741936187787	-19.2534966642115	-7.32847545246204	-14.8697923717375	-12.4631481674596	-13.7358272760777	-8.95071496294444	-18.8272319095094	-19.6685341634904	-9.43821344782927	-9.06374930640396	-19.005569150768	-5.65147929721795	-19.5530569460704	-19.0440432985826	-19.4986091620481	-10.4070268542883	-19.4461417421539	-9.37630840675024	-18.5530569460704	-18.8272319095094	-18.4721369506869	-18.6685341634904	-20.2534966642115	-19.0440432985826	-8.62972946065125	-21.9315685693242	-4.99546437899531	-19.0835716627692	-4.21598992627731	-9.1931384815694	-19.2091025448531	-11.543551283979	-5.35324895388804	-19.0835716627692	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-19.9315685693242	-9.8605085012464	-19.6685341634904	-19.7299347081545	-8.00549500099583	-13.871953713027	-12.8240899226976	-17.7777632332451	-18.5530569460704	-7.26936752112095	-14.7417440104442
CSM5MCXJ	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-13.9497159160344	-3.17571604499648	-8.34900315811457	-9.63178816646563	-19.0835716627692	-7.85178381078552	-5.27218581881204	-19.7940650455742	-18.346606068603	-20.1660338229612	-3.93706706934076	-17.8441057280738	-2.6350107870923	-11.3617129609932	-2.40386249496637	-2.4827908360957	-13.468861818654	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-6.75900042351978	-18.4461417421539	-5.32481059187892	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-6.89857582487765	-19.4986091620481	-18.58107132224	-18.9315685693242	-7.53970742806127	-19.2534966642115	-6.03126778307601	-12.9003498387135	-10.3389246665625	-11.0547446990178	-10.8441057280738	-18.8272319095094	-14.9092007562957	-9.62175119313403	-10.3501796583028	-16.1449722074334	-3.90041446777003	-19.5530569460704	-19.0440432985826	-19.4986091620481	-12.3769797176465	-16.8441057280738	-10.380629437425	-18.5530569460704	-9.78258363793666	-12.2091025448531	-18.6685341634904	-20.2534966642115	-19.0440432985826	-8.80415453730414	-21.9315685693242	-5.60363705703664	-19.0835716627692	-5.4880033561459	-10.4698844989555	-19.2091025448531	-10.0834151288309	-5.47819503634122	-11.6554441640499	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-19.9315685693242	-8.99206281385727	-17.2993003538247	-19.7299347081545	-7.43596333813339	-16.3647534153133	-20.6685341634904	-17.7777632332451	-18.5530569460704	-4.77588462854273	-12.4221894204095
CSM5MCXL	-19.395515669084	-18.6387868200963	-10.6624418901748	-18.2993003538247	-11.468861818654	-3.98532477845017	-6.6409736812416	-6.89338688683088	-19.0835716627692	-8.52345116133234	-5.15320391533027	-19.7940650455742	-18.346606068603	-20.1660338229612	-4.0815575855073	-17.8441057280738	-2.26520585251282	-11.9692509143819	-3.56287114342682	-2.17579426599399	-12.4919454317671	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-6.45910618334379	-18.4461417421539	-5.22341151624546	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-6.4361132363143	-19.4986091620481	-18.58107132224	-18.9315685693242	-6.5763413737861	-19.2534966642115	-7.43289385270284	-12.2471705856866	-12.2159497102494	-13.798169443907	-11.2755012955986	-18.8272319095094	-14.7818214498195	-8.33370223537238	-9.65253843287453	-14.5358202411451	-4.21034385537054	-19.5530569460704	-19.0440432985826	-19.4986091620481	-12.6789031368739	-13.6498703192253	-9.27800690726578	-18.5530569460704	-12.1680242050303	-11.7284653190875	-18.6685341634904	-20.2534966642115	-19.0440432985826	-6.4618377309835	-21.9315685693242	-5.75787581952255	-19.0835716627692	-4.82457223118823	-9.06862132130325	-19.2091025448531	-10.6864912939645	-4.78792228838101	-19.0835716627692	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-19.9315685693242	-8.13520443118455	-14.9634778172789	-19.7299347081545	-7.91159567469394	-16.3647534153133	-20.6685341634904	-17.7777632332451	-18.5530569460704	-4.21955483574352	-10.3199904145821
CSM5MCXN	-10.1177873781071	-9.39444725785597	-10.4401162772868	-18.2993003538247	-8.65021805434314	-6.08984698819571	-18.3708536148497	-14.9270671770892	-19.0835716627692	-19.5530569460704	-19.9315685693242	-15.8871744499657	-18.346606068603	-20.1660338229612	-7.18318700743557	-17.8441057280738	-4.12141118649555	-7.45236933940364	-2.74169576187165	-4.68833878962818	-16.0835716627692	-8.80099800651875	-18.1449722074334	-18.9315685693242	-8.10367017326344	-6.95778153057942	-18.4461417421539	-6.34015141336209	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-8.1217200698697	-4.52762785673009	-18.9315685693242	-18.8959446595935	-19.2534966642115	-19.7299347081545	-19.6096404744368	-19.2993003538247	-20.005569150768	-8.93340127935043	-18.8272319095094	-19.6685341634904	-9.48283277129478	-8.40174762279548	-19.005569150768	-2.69937251862597	-10.2706812990216	-19.0440432985826	-19.4986091620481	-19.005569150768	-8.25376085375127	-8.98166892334901	-9.76628468100172	-8.48438200189884	-18.4721369506869	-9.30430829392529	-20.2534966642115	-19.0440432985826	-7.22214006795583	-7.09899497034677	-6.99443386934946	-12.6006516912096	-1.63626597507138	-6.86091090793607	-19.2091025448531	-19.7940650455742	-3.29330236752379	-19.0835716627692	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-15.6387868200963	-19.346606068603	-19.6685341634904	-19.7299347081545	-12.1261471231524	-14.58107132224	-20.6685341634904	-17.7777632332451	-8.95378779699406	-19.1660338229612	-17.6989078125339
CSM5MCXP	-19.395515669084	-18.6387868200963	-12.0760771262223	-18.2993003538247	-11.957727729791	-3.91721240451452	-8.17948067320454	-6.6510877590058	-19.0835716627692	-8.4949611214935	-5.98363946955667	-19.7940650455742	-18.346606068603	-20.1660338229612	-3.93641974787792	-17.8441057280738	-3.08616427895598	-11.9600250153734	-3.15431325413225	-2.22458698609066	-12.3190686235847	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-7.25722179804913	-18.4461417421539	-4.79395297977766	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-6.55304339919293	-19.4986091620481	-18.58107132224	-18.9315685693242	-7.14321727753598	-19.2534966642115	-6.96081555291341	-12.6619743176408	-11.1384530140498	-11.540539842514	-7.68690742455998	-18.8272319095094	-12.4485589921596	-9.2414832703395	-8.47721786197177	-16.0636721053315	-3.52458302404385	-19.5530569460704	-19.0440432985826	-19.4986091620481	-14.1293753523823	-14.6573069080671	-8.94132275452109	-18.5530569460704	-12.1043846735046	-11.5294092024175	-18.6685341634904	-20.2534966642115	-19.0440432985826	-5.39101669839043	-21.9315685693242	-5.30331670781934	-19.0835716627692	-4.26057491948804	-9.93410678821133	-19.2091025448531	-9.75489673544128	-5.53601435194372	-14.0936253274331	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-15.5600097067122	-7.27099321863384	-13.4853123394346	-19.7299347081545	-6.70496069870093	-16.3647534153133	-20.6685341634904	-17.7777632332451	-18.5530569460704	-3.77470137507713	-17.6989078125339
CSM5MCXR	-19.395515669084	-18.6387868200963	-7.54476301055562	-18.2993003538247	-8.82631478962329	-3.97848388586315	-11.1142650934922	-6.83600671419315	-19.0835716627692	-8.59405816275588	-6.43180986430612	-19.7940650455742	-18.346606068603	-20.1660338229612	-3.85061991628708	-17.8441057280738	-2.73017209365174	-12.8345899329536	-2.90047048196106	-2.14533085328291	-12.9281912091219	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-8.15070076750771	-18.4461417421539	-4.9164323255268	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-7.26632149077574	-19.4986091620481	-18.58107132224	-18.9315685693242	-7.11284660258485	-19.2534966642115	-5.80665567298606	-10.4074186780389	-9.62493720761167	-12.6931638299991	-8.70593935338603	-18.8272319095094	-19.6685341634904	-8.73281660413044	-11.9984680943928	-11.8741182971403	-3.16184692681766	-19.5530569460704	-19.0440432985826	-19.4986091620481	-11.8504846406365	-12.3962931927034	-9.42516180324972	-18.5530569460704	-8.37353058454718	-18.4721369506869	-18.6685341634904	-20.2534966642115	-19.0440432985826	-18.7299347081545	-14.1242136472666	-5.66260996107626	-19.0835716627692	-6.90625594940246	-18.7299347081545	-19.2091025448531	-10.7029903480414	-5.49036860579554	-12.6341937087959	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-14.6387868200963	-15.6461663504619	-6.29789215943185	-12.8314318980387	-19.7299347081545	-5.6745417402253	-7.60154805348809	-20.6685341634904	-17.7777632332451	-14.2733570865724	-5.3782512691464	-17.6989078125339
CSM5MCXT	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-18.4461417421539	-4.19218612660897	-3.71424885390226	-11.957727729791	-19.0835716627692	-11.0958339370031	-19.9315685693242	-19.7940650455742	-9.26472323170435	-20.1660338229612	-10.7017884025908	-17.8441057280738	-5.08494205969235	-3.93946446601297	-3.37657060039224	-2.15857106282603	-8.13350184896111	-18.4721369506869	-6.09784829531934	-18.9315685693242	-6.66048494072674	-4.67371301683724	-18.4461417421539	-6.0713157200587	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-12.7368117149019	-10.2007588146617	-3.68672906817862	-18.9315685693242	-18.8959446595935	-12.1548065675379	-10.5135051495273	-19.6096404744368	-19.2993003538247	-20.005569150768	-18.0440432985826	-18.8272319095094	-19.6685341634904	-12.468861818654	-8.53175660999849	-12.3198060092593	-5.29324013740267	-3.18203953914351	-19.0440432985826	-9.21320694318582	-19.005569150768	-11.585498128539	-8.66343598525067	-18.5530569460704	-11.5705020805299	-8.4121288823292	-12.3571642603016	-10.3246082248139	-6.65912831817489	-8.23377564052362	-21.9315685693242	-7.82546370001852	-19.0835716627692	-3.9983735571353	-7.9424934421454	-13.1941522033871	-19.7940650455742	-4.89336544817518	-19.0835716627692	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-13.8251364915072	-12.9349538545088	-12.7046747557528	-19.7299347081545	-9.23147569456518	-16.3647534153133	-20.6685341634904	-17.7777632332451	-10.6575399202684	-19.1660338229612	-17.6989078125339
CSM5MCXV	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-12.5392511465454	-5.47877393855051	-3.45234249299807	-14.4721369506869	-19.0835716627692	-12.1653709720233	-19.9315685693242	-19.7940650455742	-8.27832041492045	-20.1660338229612	-10.6798494767182	-17.8441057280738	-5.63744325759109	-6.88032563505304	-3.39285976163529	-1.97732681185069	-11.9136466613269	-18.4721369506869	-5.31900527208603	-18.9315685693242	-6.39679151407174	-4.29284419042045	-18.4461417421539	-5.36979137475803	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-10.9637659241278	-8.56573826678656	-3.57667010686911	-13.8462288999668	-18.8959446595935	-10.7666616426485	-11.4206066500468	-19.6096404744368	-19.2993003538247	-20.005569150768	-12.795090050975	-18.8272319095094	-19.6685341634904	-11.8478233319297	-19.395515669084	-15.4397154729945	-9.61099363543102	-3.18003758576417	-19.0440432985826	-11.6549788535989	-16.5392511465454	-11.6568409965369	-8.34247925641455	-18.5530569460704	-11.1653709720233	-18.4721369506869	-12.397071135586	-11.8282807609122	-10.1144250109164	-5.82093029719643	-21.9315685693242	-19.005569150768	-19.0835716627692	-3.32367481286446	-7.84003400939003	-19.2091025448531	-19.7940650455742	-4.86208523562701	-19.0835716627692	-19.2091025448531	-17.2993003538247	-19.2993003538247	-12.9497159160344	-12.9225797860969	-10.5238759206585	-10.684827970831	-11.3473576680162	-19.7299347081545	-9.93976331394772	-16.3647534153133	-20.6685341634904	-17.7777632332451	-8.88915678455947	-19.1660338229612	-11.7061201007134
CSM5MCY2	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-13.3451040434378	-5.45441745518253	-3.2153653638132	-13.0624374496799	-19.0835716627692	-11.6535838220244	-19.9315685693242	-19.7940650455742	-8.08674513474856	-20.1660338229612	-10.7999687965298	-17.8441057280738	-5.82440871871905	-5.66136816012187	-3.62074103236497	-1.93292305238518	-10.8738475464515	-18.4721369506869	-6.02770554801979	-18.9315685693242	-6.44855899215963	-5.15562913158377	-18.4461417421539	-5.75738408080389	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-9.84013318300057	-7.43898929890518	-3.16457388290238	-6.55771104581392	-18.8959446595935	-10.8188684365748	-14.0885897375358	-19.6096404744368	-19.2993003538247	-20.005569150768	-10.4592838942285	-18.8272319095094	-19.6685341634904	-11.6123480668003	-8.06390372094343	-11.5457061686827	-6.09478836996179	-3.95854392403489	-19.0440432985826	-9.15423105162855	-19.005569150768	-11.7392757548534	-8.88765269519475	-11.3831319446281	-10.4994442966826	-18.4721369506869	-11.2091025448531	-8.59338931942406	-8.36366001429083	-9.67890313687393	-21.9315685693242	-7.65253843287453	-11.1600790998236	-3.4331010868857	-7.90048771753431	-12.6433946012119	-19.7940650455742	-4.23351508516064	-19.0835716627692	-19.2091025448531	-17.2993003538247	-19.2993003538247	-14.2563171832739	-11.2715726768942	-10.7997116087154	-10.0618205178591	-10.7301797518988	-19.7299347081545	-10.041912511132	-11.3242382555746	-20.6685341634904	-17.7777632332451	-9.04130429230307	-19.1660338229612	-17.6989078125339
CSM5MCY4	-19.395515669084	-18.6387868200963	-14.5120296778104	-18.2993003538247	-11.2676547272082	-18.9680944453493	-6.50712668277887	-19.5530569460704	-19.0835716627692	-2.37906456994475	-19.9315685693242	-8.56508242177429	-4.64003450744722	-20.1660338229612	-19.2993003538247	-17.8441057280738	-3.22786772693965	-6.19464876454558	-3.03899017903213	-19.4461417421539	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-7.65250940509732	-18.4461417421539	-3.40391288687126	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-6.515496793246	-4.16637831498726	-18.9315685693242	-5.52521738813619	-19.2534966642115	-8.88696953624605	-15.8441057280738	-10.9097557457393	-11.9332602189699	-7.62567782545452	-18.8272319095094	-14.5881607470264	-8.22063302191793	-9.30814427945426	-12.1171463227574	-8.13058780311418	-11.0798195279081	-12.7506648601448	-19.4986091620481	-19.005569150768	-13.0948869759971	-6.50073709861788	-18.5530569460704	-8.07677808746739	-18.4721369506869	-18.6685341634904	-10.3962931927034	-9.08827559599059	-12.0264824705624	-21.9315685693242	-19.005569150768	-19.0835716627692	-3.88352451672036	-6.96167845183215	-19.2091025448531	-7.33892466656255	-2.97071816278483	-19.0835716627692	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-19.9315685693242	-8.86003916859273	-11.1766810671607	-19.7299347081545	-7.3505327955279	-6.32685319673527	-20.6685341634904	-17.7777632332451	-18.5530569460704	-7.48236832633635	-17.6989078125339
CSM5MCY8	-19.395515669084	-18.6387868200963	-13.7899722909404	-18.2993003538247	-11.3511215497255	-18.9680944453493	-7.55037714213753	-19.5530569460704	-19.0835716627692	-6.09666303807153	-19.9315685693242	-9.7418675341431	-4.92017531566434	-20.1660338229612	-19.2993003538247	-17.8441057280738	-3.18321845777127	-5.94498875590852	-2.88966348583653	-15.0835716627692	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-7.5105820211342	-18.4461417421539	-3.31573780581529	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-6.5811956407029	-4.44300347714192	-18.9315685693242	-6.65388886993612	-19.2534966642115	-11.9779541081248	-13.1847183862261	-11.3424792564146	-12.7909943916143	-9.75414903133494	-18.8272319095094	-15.4655941048201	-8.95794294498362	-8.45588579567413	-14.9092007562957	-6.40344415741863	-11.4261539599774	-11.5078223402094	-19.4986091620481	-19.005569150768	-13.5757770225705	-7.27561306051275	-18.5530569460704	-8.05003394767541	-18.4721369506869	-18.6685341634904	-11.5107661876924	-6.783219102441	-7.65306103276223	-21.9315685693242	-7.91699010440128	-19.0835716627692	-4.95904193961586	-8.15053677830141	-19.2091025448531	-8.42144728058917	-3.54862544255161	-19.0835716627692	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-19.9315685693242	-8.05939391004439	-11.1181080126325	-19.7299347081545	-7.4488614333838	-5.55919999705487	-20.6685341634904	-17.7777632332451	-18.5530569460704	-12.4253601800174	-17.6989078125339
CSM5MCYS	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-18.4461417421539	-1.32475132429913	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-19.9315685693242	-4.97946437405065	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-20.9315685693242	-2.84598200365221	-3.1270467703035	-7.23180093598463	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-18.346606068603	-11.6955543774241	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-19.2534966642115	-8.62106939017196	-12.9890540639849	-6.10629173926931	-9.34698181936459	-8.08796152283361	-18.8272319095094	-10.7732113432752	-10.13487997486	-19.395515669084	-4.01591322885222	-18.8272319095094	-19.5530569460704	-19.0440432985826	-19.4986091620481	-12.6960329626137	-9.41144101899932	-5.83043000933353	-18.5530569460704	-8.9521433739927	-9.65311911110369	-9.97984674026784	-20.2534966642115	-19.0440432985826	-18.7299347081545	-9.96838347571004	-5.17053683385729	-16.7777632332451	-13.1995707826804	-18.7299347081545	-19.2091025448531	-19.7940650455742	-4.40062583278509	-10.6857782063608	-19.2091025448531	-12.2591432273527	-19.2993003538247	-19.2993003538247	-18.9680944453493	-19.9315685693242	-19.346606068603	-19.6685341634904	-19.7299347081545	-18.0440432985826	-8.81016456363564	-20.6685341634904	-17.7777632332451	-18.5530569460704	-3.63827655007488	-17.6989078125339
CSM5MCYW	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-0.521494073063282	-19.0835716627692	-19.5530569460704	-19.9315685693242	-19.7940650455742	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-20.9315685693242	-19.7299347081545	-17.3708536148497	-14.4301294241653	-18.1449722074334	-18.4721369506869	-18.1449722074334	-7.55062055508966	-5.44990155892723	-18.9315685693242	-18.4461417421539	-18.346606068603	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-3.30981715189617	-19.2534966642115	-5.3771715781483	-19.6096404744368	-4.70146930408025	-20.005569150768	-18.0440432985826	-18.8272319095094	-7.56437225929828	-10.2398250501529	-6.93831171446144	-19.005569150768	-18.8272319095094	-19.5530569460704	-14.8188684365748	-19.4986091620481	-10.158099641419	-7.87777841337207	-7.19927392748497	-18.5530569460704	-18.8272319095094	-18.4721369506869	-18.6685341634904	-6.82908430347606	-19.0440432985826	-9.20552075004069	-21.9315685693242	-5.54479668415934	-19.0835716627692	-13.5757770225705	-18.7299347081545	-19.2091025448531	-19.7940650455742	-6.60473183676374	-10.9256633674612	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-14.1423609939768	-10.9119778409663	-6.9887608630814	-19.7299347081545	-18.0440432985826	-16.3647534153133	-13.2478721150177	-17.7777632332451	-18.5530569460704	-19.1660338229612	-17.6989078125339
CSM5MCZ3	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-1.03549046661109	-19.0835716627692	-19.5530569460704	-19.9315685693242	-19.7940650455742	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-20.9315685693242	-19.7299347081545	-19.6685341634904	-16.2422694087883	-18.1449722074334	-18.4721369506869	-18.1449722074334	-6.36701415242336	-4.65965695752126	-18.9315685693242	-18.4461417421539	-18.346606068603	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-2.63830349644234	-19.2534966642115	-5.8169803050606	-19.6096404744368	-4.97006913391584	-20.005569150768	-18.0440432985826	-18.8272319095094	-4.50050195753607	-10.8706024953194	-5.0841734982506	-19.005569150768	-18.8272319095094	-19.5530569460704	-11.1528343252063	-19.4986091620481	-7.88035962840941	-8.67813469256708	-6.95814025378407	-18.5530569460704	-18.8272319095094	-18.4721369506869	-18.6685341634904	-5.32016907971869	-19.0440432985826	-8.11354568436472	-21.9315685693242	-5.60816894360324	-19.0835716627692	-14.395515669084	-18.7299347081545	-19.2091025448531	-19.7940650455742	-5.56245520136227	-8.95529086541363	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-13.1088384213797	-8.99640351972048	-5.41179719299423	-19.7299347081545	-18.0440432985826	-16.3647534153133	-20.6685341634904	-17.7777632332451	-18.5530569460704	-19.1660338229612	-10.8668258045739
CSM5MCZ5	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-0.862695844248731	-19.0835716627692	-19.5530569460704	-19.9315685693242	-19.7940650455742	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-20.9315685693242	-19.7299347081545	-19.6685341634904	-15.8871744499657	-18.1449722074334	-18.4721369506869	-18.1449722074334	-2.97773588717889	-5.68112950143004	-18.9315685693242	-18.4461417421539	-18.346606068603	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-4.01299179432367	-12.7808058249688	-6.26281651762932	-19.6096404744368	-5.45484767604605	-20.005569150768	-18.0440432985826	-18.8272319095094	-6.81021313350253	-11.3731478560555	-3.84464451879905	-19.005569150768	-18.8272319095094	-19.5530569460704	-9.6602222690416	-19.4986091620481	-7.79153767726968	-6.51316249479182	-6.84995198600952	-18.5530569460704	-18.8272319095094	-18.4721369506869	-18.6685341634904	-4.60868979247131	-19.0440432985826	-8.5431745098509	-21.9315685693242	-5.94641150589003	-19.0835716627692	-13.4158687310401	-18.7299347081545	-19.2091025448531	-19.7940650455742	-6.00520770662008	-11.1436660099327	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-13.2311288511831	-11.1840468967838	-7.32569555846471	-19.7299347081545	-18.0440432985826	-16.3647534153133	-20.6685341634904	-17.7777632332451	-18.5530569460704	-19.1660338229612	-17.6989078125339
