feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis	PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation	PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I	PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II	PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II	PWY.6151..S.adenosyl.L.methionine.cycle.I	PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate	PWY.6168..flavin.biosynthesis.III..fungi.	PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis	PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.	PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.	PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.	PWY.6609..adenine.and.adenosine.salvage.III	PWY.6700..queuosine.biosynthesis	PWY.6897..thiamin.salvage.II	PWY.7199..pyrimidine.deoxyribonucleosides.salvage	PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage	PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis	PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis	PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	PWY.7242..D.fructuronate.degradation	PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II	PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast.	PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I	PWY0.1319..CDP.diacylglycerol.biosynthesis.II	PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.	RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I	TRNA.CHARGING.PWY..tRNA.charging
CSM5MCUC_P	-6.51076274566035	-5.82641561611432	-5.91674247890574	-5.31166330790762	-5.53063234055821	-5.8743561909431	-6.37642686138548	-4.97323671991729	-5.3195695419925	-5.4314180836195	-5.53114083607131	-5.39554085559871	-6.66710625262916	-5.77974311437075	-5.34216754504558	-5.50468239549176	-5.26349385850958	-5.51240873497682	-5.42062090972848	-6.52569572581294	-5.43931695923328	-5.30920166507634	-5.26558035289969	-5.49575066776492	-5.51220649475848	-6.18527476989421	-5.54388967521674	-5.47980170883611	-6.48233563957824	-5.51220649475848	-5.33741541931224	-5.41202480550802	-5.38600017933911	-5.24273330106447	-5.33501167819028	-5.96377098119497	-5.57257053235441	-7.11080039252838	-5.31100038623755	-5.30940245814253	-5.90862504420692	-9.04036159136468	-5.6936919354962	-6.16518213912468	-6.23205949038925	-5.43931695923328	-5.7394581077192	-5.51426995312764	-5.80941864415677	-5.4374573295216
CSM5MCUE_P	-6.55624360343935	-5.79662257182884	-5.72833999580668	-5.33695548831691	-5.56924590499368	-5.69920130159468	-5.85242805268667	-5.17565211140083	-5.43602988260873	-5.42549558807205	-5.49546928626425	-5.38333436038035	-7.25314180827187	-5.45538523821153	-5.35450231337175	-5.56555604567544	-5.30795871111627	-5.68867871568422	-5.55564644282137	-6.33328790461148	-5.78942053067188	-5.27735001531501	-5.38845659015701	-5.46852569961372	-5.51274779751008	-5.76426123560562	-5.79864405428808	-5.51447953381167	-6.31444836089764	-5.51274779751008	-5.35833842269512	-5.41988675567537	-5.37198791816436	-5.5111807006221	-5.25755189515737	-6.06170749724695	-5.83874439613591	-6.26220237988053	-5.23591023847994	-5.23101703674107	-5.6332634766956	-9.22425151645353	-5.71383853630246	-6.30928188632283	-5.77246435267671	-5.78942053067188	-5.74965799217349	-5.3699191200012	-5.81879535345461	-5.44557658647603
CSM5MCUG_P	-7.52803231424284	-6.32758573296571	-5.74190205861235	-5.39214757759845	-5.58516388525266	-5.72557801471343	-5.92766187346722	-4.97194998459276	-5.65907001841792	-5.6330882282547	-5.64113398243627	-5.30222202665775	-7.34254851555754	-5.03011106577581	-5.44960808213264	-5.8580337944504	-5.48445413736881	-5.5885999367352	-5.45863917881241	-6.40020549377076	-5.5634687163989	-5.16634243937525	-5.16257246355982	-5.44020069253993	-5.32523730998294	-5.83523100242695	-5.57070639701439	-5.5271072091556	-5.6207237745764	-5.32523730998294	-5.3414334920876	-5.3020874539263	-5.27361609000107	-5.25143734470351	-5.43338414866873	-6.57450142306701	-5.85933214684459	-7.16957960238092	-5.1467321706138	-5.29836208580478	-5.65429706572395	-7.5610674231473	-5.95468290132475	-6.95332124183163	-5.83029336349763	-5.5634687163989	-5.71951234215283	-5.38143910195318	-6.50321086027996	-5.28248039619001
CSM5MCUK_P	-7.31274309192675	-6.11153448805597	-5.79028899987152	-5.36134136923603	-5.55588293358846	-5.78720147430169	-5.88559886596907	-4.95026747648692	-5.76166265753639	-5.72663270037421	-5.70894157718938	-5.3207304342133	-6.47634406781387	-4.98029825526564	-5.58429853250562	-5.85596487738785	-5.37785726890098	-5.56860521782387	-5.55211622799327	-6.39738112599559	-5.47630672583152	-5.18957821694464	-5.22172584471958	-5.47963395302506	-5.39817090428665	-5.72458727632541	-5.68199924360921	-5.6358663336706	-5.73950793333685	-5.39817090428665	-5.35496494558359	-5.30865927812446	-5.3202500004674	-5.2098621994454	-5.45651212057966	-6.44394873008425	-5.84904633514466	-6.89065771979509	-5.16642913173674	-5.30561227982604	-5.56597030899619	-7.65207035565429	-5.85344887743589	-6.76095744829795	-5.80786521325973	-5.47630672583152	-5.88084186954166	-5.62367310222932	-6.41636063938452	-5.21160950738598
CSM5MCUO	-6.85041854417027	-5.61464302250606	-5.64171266462699	-5.46707760124369	-5.67955748659675	-5.65867960581582	-5.92063612156426	-5.13618214533924	-5.71678532175147	-5.9120405993127	-5.82581558228501	-5.37950648478565	-7.12681254988757	-4.98910020612151	-5.63168210230417	-5.68005425949416	-5.56515070411065	-5.65303044293536	-5.52614909543182	-6.12563124410956	-5.60212832075966	-5.17608224199647	-5.14704192602721	-5.48163300885075	-5.47328841465746	-5.64653368929559	-5.66738334553124	-5.47208178448972	-5.8240418841036	-5.47328841465746	-5.39356530679065	-5.36082276004312	-5.32323747267621	-5.15932119574297	-5.45267035205729	-6.18920143293668	-6.13666336747592	-6.58601679154483	-5.17531988213127	-5.26626756697051	-5.49716901681496	-7.76452282235261	-5.75526613194591	-6.27648836819168	-5.85325355250977	-5.60212832075966	-5.70865023580095	-5.62074495789443	-6.31206968387925	-5.39454279753027
CSM5MCUQ_P	-6.38651148283719	-5.78659270561305	-5.66728117890145	-5.40707753327655	-5.56137327656365	-5.73144378137877	-5.81135192280458	-4.91279890513031	-5.76217877566883	-5.64640444395525	-5.6448414217728	-5.3868423333276	-6.29920887597062	-5.07234956364609	-5.6571548447148	-5.65703046328327	-5.29621538383325	-5.53324362737114	-5.58687978937542	-6.26213675971054	-5.57828161518871	-5.24903608038149	-5.32358048907825	-5.60670160100411	-5.65749176495201	-5.66946449301798	-5.94717810511787	-5.50666954999753	-5.87156887835237	-5.65749176495201	-5.40456953521769	-5.37952978464898	-5.38382452344336	-5.20773568935763	-5.4744169074653	-6.53462359126673	-5.76813868359181	-6.44362475224106	-5.14012194797779	-5.32556014700982	-5.53018861408136	-7.89698448386278	-5.73383577667226	-6.92399531975406	-5.77010464724809	-5.57828161518871	-5.78437771935902	-5.69668148130812	-6.25257514256052	-5.29365907180212
CSM5MCUS_P	-5.99364584542979	-5.72306888956056	-5.42138867507162	-5.50534753170685	-5.68098021968011	-5.5495116656808	-6.12378093401666	-4.9537939937814	-5.75686967252469	-5.69573586258734	-5.75243179919254	-5.47934567267966	-6.00984057662939	-5.13740278035698	-5.67548029340073	-5.50050942679736	-5.61056059579615	-5.62090311642629	-5.69853273212037	-6.03234398860035	-5.58203111179174	-5.33544942813176	-5.28337016186525	-5.43854951153298	-5.49371427083246	-5.55341941124629	-5.81826660282764	-5.44366555938658	-5.85489435170193	-5.49371427083246	-5.44538834573979	-5.4769700834044	-5.47051184153985	-5.24898959019135	-5.53412339654946	-6.21639966550292	-5.88679501486793	-6.99118595111606	-5.26226678129407	-5.44591541147739	-5.44221216438316	-7.0262926424311	-5.73403529623659	-6.38023802093367	-6.08796563851594	-5.58203111179174	-5.91099939222497	-5.72095909273576	-6.0883142654734	-5.34985574567182
CSM5MCUW_P	-5.98281840981017	-5.64969265944827	-5.55387678681953	-5.47769974547208	-5.67176344375003	-5.61653025623194	-5.88375637723956	-4.91322578673599	-5.80214435860837	-5.61830949466459	-5.68540144576299	-5.46250108981827	-5.87299068855715	-5.06386929727355	-5.69101849708246	-5.53341792768875	-5.45225486062017	-5.66268366323794	-5.68040753815928	-6.13818669935428	-5.59081445999879	-5.4430366841825	-5.28578407668504	-5.51861673101599	-5.54824893488727	-5.65636537815889	-5.99274922535812	-5.49291270631687	-5.79915824658583	-5.54824893488727	-5.41817262333525	-5.47082764232642	-5.45023002514267	-5.28720686720962	-5.59876535140312	-6.19368079045578	-5.85125809250784	-6.58754877394908	-5.35140040982374	-5.37336439965048	-5.53704394880189	-7.58131468272108	-5.80814110937611	-6.46084804595163	-5.82238468826217	-5.59081445999879	-5.83538197468094	-5.69505818468348	-6.05338583609313	-5.32684927574864
CSM5MCUY_P	-5.95204685972051	-5.6092192657172	-5.57589512341448	-5.51356637769753	-5.73355725013706	-5.63262979976074	-5.91608866010543	-4.91666251294747	-5.81410238971367	-5.62862585914981	-5.72126067589135	-5.44323650400042	-5.81185769682073	-5.05979608020475	-5.65868442737845	-5.4649799960455	-5.50585696585912	-5.72337992435468	-5.71104079381704	-6.14138169831434	-5.57093356036313	-5.54183552796346	-5.21201917219189	-5.46496113420479	-5.52267114677614	-5.70736009824909	-5.99263106211523	-5.52973612909048	-5.81334576610204	-5.52267114677614	-5.39089218065559	-5.45923384001449	-5.44289281829767	-5.28832442324239	-5.56280630670694	-6.1430254946502	-5.85549899097455	-6.78805441054016	-5.35304882951092	-5.40208934011771	-5.54198971492207	-7.67521038908702	-5.83014457974366	-6.41204615476784	-5.82327945221983	-5.57093356036313	-5.73207543446792	-5.76237567856403	-5.99278062054953	-5.29592919707721
CSM5MCV1_P	-5.93669129157729	-5.61218329076235	-5.66533001958052	-5.63262096886573	-5.76266911362721	-5.67975037081897	-5.74009948320733	-4.96438728752675	-6.02238089159887	-5.61867526542874	-5.77037579256246	-5.43617363678041	-5.57924045142616	-4.76617177498099	-5.69641731322096	-5.42075824745127	-5.71198323549956	-5.87263439701047	-5.73176144399687	-5.95652813468672	-5.48508344108106	-5.70874519837535	-5.20253139715489	-5.48640479775253	-5.55150801764234	-5.51011853361548	-5.62533135624742	-5.61495721027356	-5.74062495148718	-5.55150801764234	-5.36651602267522	-5.41938463339794	-5.38067127514832	-5.4035744528559	-5.59212329397637	-6.3693743581741	-5.88030975403878	-6.65537383562794	-5.4826213628087	-5.41864868070545	-5.42660633813426	-7.98260978919182	-5.90639795569625	-6.69584401050159	-5.67064688736488	-5.48508344108106	-5.80014440419532	-5.67261618071885	-6.12608121779751	-5.42506290614265
CSM5MCV5_P	-6.28487177672362	-5.65214132833237	-5.79842674070484	-5.40800532199166	-5.68313420251605	-5.78704877820791	-5.86667770886565	-5.14468399911557	-5.673350603833	-5.68213143218783	-5.74069494525539	-5.42343380079806	-6.40480288209846	-5.02292147834188	-5.6235309599194	-5.64846217909572	-5.42897290703954	-5.71063315809315	-5.63060263465531	-6.66147336250369	-5.5517469061267	-5.23997130648852	-5.23837044421633	-5.4096251708763	-5.40272598410766	-5.66819928489224	-5.77457642099582	-5.56723396968427	-5.58374914755747	-5.40272598410766	-5.41919341629634	-5.40365103535117	-5.38661541729296	-5.29820760247109	-5.60008724632606	-6.08367950547126	-5.76125127276767	-7.12590516365667	-5.20977121716164	-5.39761008886195	-5.48640366850382	-8.07743006859342	-5.7683372422419	-6.3221907020468	-5.75466384982414	-5.5517469061267	-5.72839854343453	-5.55299982683944	-6.13592688359839	-5.47194501905579
CSM5MCVB_P	-6.22728966928502	-5.75310244875271	-5.69922010237432	-5.56725679716014	-5.74558787201667	-5.69663761505169	-5.90528258789565	-5.04764094758506	-6.0364136640043	-5.58699631454985	-5.71719700261353	-5.30306685691882	-5.69791972961251	-4.68434458740235	-5.56852791255413	-5.79706942786525	-5.63400802280051	-5.80392484358942	-5.70997589070473	-6.29267232592901	-5.54476097292404	-5.59283605811554	-5.06239799456618	-5.43710845518586	-5.46838640935952	-5.44107733117388	-5.43213065885214	-5.5496549421533	-5.55602703905618	-5.46838640935952	-5.24959866626972	-5.26172419981608	-5.25397140475942	-5.4126514131397	-5.45379095848431	-6.89510981171976	-5.91465285009502	-7.07867488676166	-5.44057645087849	-5.41231931124948	-5.39893997924519	-8.62879816936307	-6.13801393866676	-7.39424618969404	-5.78268148724678	-5.54476097292404	-5.72430928145603	-5.50920358586981	-6.37657095430549	-5.39668046481145
CSM5MCVD_P	-6.61361854742421	-5.83604235212281	-6.63819242888622	-5.56095665557463	-5.63913124567816	-6.51812866600742	-6.29928450807514	-5.04006419735296	-5.58022728381293	-5.55969362952635	-5.60867478694956	-5.32751969715457	-7.47417446217185	-4.8735583937747	-5.4885785792993	-5.82740385354748	-5.39380111307729	-5.69931952374158	-5.54507177197851	-7.30026006971792	-5.52836913087766	-5.39554191202356	-5.14219676743775	-5.34951625888309	-5.29613208018488	-5.38082126092218	-5.6698960108267	-5.54686490193429	-5.47413343475167	-5.29613208018488	-5.31121823185122	-5.32047961397354	-5.29207915222471	-5.30749127343518	-5.27793664575092	-6.14480669167761	-5.68489672792402	-7.14935815360446	-5.25777969470359	-5.38453074124346	-5.29424754630688	-9.94895533229621	-5.99402154651195	-6.48137228849813	-6.25597101911503	-5.52836913087766	-5.46772698017098	-5.32432352436555	-5.97538186046245	-5.42035033728037
CSM5MCVF_P	-6.42919393197561	-5.58864288605168	-6.46647101605773	-5.48144339769861	-5.55170654466941	-6.37718938559805	-6.17290022461539	-4.79179010196607	-5.52033929687144	-5.51180831075539	-5.5507443578641	-5.42292637035154	-7.41655055678481	-5.33130049647445	-5.42109552805921	-5.58214938080431	-5.33823248541567	-5.59572885506922	-5.47946258687302	-6.8874619505897	-5.57549983560779	-5.44708981079666	-5.26498337645015	-5.51852591379736	-5.40906787272874	-5.70493114838322	-5.56242676677665	-5.6741430875157	-5.9759288105301	-5.40906787272874	-5.37335175937908	-5.43578030308787	-5.41064420962008	-5.26805745765573	-5.32511927706033	-5.73655533698573	-5.61156244288692	-7.15630492829666	-5.31103237422594	-5.40886926869537	-5.55935250683535	-10.9475880841229	-5.74488420587812	-5.86206509797989	-6.09452771560408	-5.57549983560779	-5.56821154016817	-5.45196451034544	-5.67354044870746	-5.42577405422513
CSM5MCVJ_P	-6.65310556512322	-5.42688024614233	-6.38650363575286	-5.65920659218589	-5.73080855979089	-6.30067263909744	-6.13816307513001	-4.539611410623	-5.53593894790433	-5.59335554441198	-5.66375016763823	-5.39801237517267	-8.36389416091247	-4.84260749689256	-5.45124578357632	-5.67767034056458	-5.21826424042327	-5.78817800316702	-5.49553032399048	-7.59130160636329	-5.49275820945429	-5.42774793439021	-5.06954761579234	-5.50684497786254	-5.4823637589233	-5.29507689300922	-5.89093222695238	-5.40033729614708	-5.43051422230286	-5.4823637589233	-5.39106000790856	-5.37851443273499	-5.37751800911244	-5.24352224264977	-5.29841978271615	-7.37344824600558	-5.56479685511277	-6.50168678018042	-5.31196653381287	-5.28630226669543	-5.24079842547991	-8.60683504467821	-5.93707574833513	-7.95590944696003	-6.11122430863043	-5.49275820945429	-5.50894109285816	-5.39161949948306	-6.79575539437551	-5.41778826531437
CSM5MCVL	-6.31370851034947	-5.44295737400122	-6.06249551264974	-5.63089617689149	-5.78107215869007	-6.00274873830151	-5.98653782178873	-4.72430362756157	-5.5437501726864	-5.62575238496474	-5.68617584114684	-5.42934390855978	-7.31189118631112	-4.86019416439638	-5.47298063159603	-5.72078593051402	-5.30024020358792	-5.82756374584623	-5.52200847792715	-7.34432044685848	-5.46782415226719	-5.43032603802519	-5.1830044812282	-5.54822022591874	-5.49349806737527	-5.3516249300149	-5.92473713440671	-5.50960144632858	-5.45094173816787	-5.49349806737527	-5.4225305750654	-5.41857450606897	-5.41027571791311	-5.29974288565804	-5.35774143021689	-6.69416788330071	-5.5250924204815	-6.67863779246155	-5.31075117370981	-5.42760691171511	-5.2817610145873	-8.12402807073214	-6.17219013054898	-7.13468183663506	-5.94593799971122	-5.46782415226719	-5.53380976647275	-5.41923968545931	-6.27362142551259	-5.43401831733883
CSM5MCVN	-6.23538090965987	-5.52489812263578	-6.06230951659012	-5.56648344344106	-5.73473221539934	-6.00799292968428	-5.87637926211815	-4.83014324414434	-5.51394487868218	-5.67609262847062	-5.71028016715093	-5.47925691140901	-7.38377120835453	-4.90512782109717	-5.49011445623413	-5.89227003595014	-5.29392895403883	-5.76758647712675	-5.51831198318644	-7.31175516524425	-5.52040543374327	-5.39034871767311	-5.14435923243517	-5.5143585546824	-5.49018341393263	-5.34891054815396	-5.84663991972009	-5.46384831280551	-5.46252176815305	-5.49018341393263	-5.45653704878095	-5.46459672421959	-5.46642705677271	-5.22067505561631	-5.34914504247497	-6.7081771946873	-5.63069739354392	-6.31873712882793	-5.23982350575522	-5.32086959836576	-5.25672273044697	-8.76368275003858	-5.95332593495525	-7.13712538423396	-5.78317015938158	-5.52040543374327	-5.60715149795696	-5.42574324246083	-6.50034580216649	-5.51042292353211
CSM5MCVV_P	-6.11027190686677	-5.57553918151248	-5.81552733328189	-5.49202393085869	-5.71423706937258	-5.7960445817817	-5.87286404354989	-4.7393827789603	-5.69237419743052	-5.6663878355691	-5.69775870362848	-5.46614725408869	-6.36798115740216	-4.80174468387624	-5.55379699806329	-5.56954767918815	-5.51728248671862	-5.75816528007163	-5.58708554802015	-6.40099133003234	-5.51245499559165	-5.41726702879841	-5.22780971613863	-5.50959533270501	-5.51613056358329	-5.64532985274818	-5.54690379371276	-5.54154355512544	-5.75996815777084	-5.51613056358329	-5.42509583790279	-5.46878056243159	-5.44451858769237	-5.30209968038294	-5.49802495802439	-6.51675071559543	-5.72103052477155	-6.75407001789633	-5.35815533874677	-5.36040375289101	-5.54942596869175	-8.86830265592513	-5.89129310435054	-6.88072281447152	-5.81285381464274	-5.51245499559165	-5.67837563138189	-5.53144184354611	-6.18007871473364	-5.48666379239396
CSM5MCVZ_P	-8.02639317264023	-7.03797124692158	-6.18611004777754	-5.4709843693009	-5.54737958262128	-6.13011761057463	-5.94773859599221	-4.51773499658478	-5.5970376578242	-5.55368353176708	-5.55976680455779	-5.31820862865377	-8.42600885789965	-4.47972927188744	-5.56521918120378	-7.54647829250583	-5.37242227226644	-5.6098280194973	-5.6281611480445	-7.09527874531431	-5.39665347163959	-5.26159153555341	-5.01382885910099	-5.43567147965166	-5.44741029513313	-5.45246967588221	-5.33379091745424	-5.44993614711385	-5.31339466925079	-5.44741029513313	-5.36728349436189	-5.30946387840619	-5.26356692583461	-5.14614998342437	-5.35836181870729	-7.3904664336787	-5.62089259472361	-6.95344320289747	-5.15270546850209	-5.34900228901176	-5.4094291250728	-11.773451961911	-6.19278227632609	-7.98768034107366	-5.91196623207945	-5.39665347163959	-5.38000126328932	-5.28132691517238	-7.465551744347	-5.34522055353413
CSM5MCW4_P	-8.70733723331577	-7.18505012160754	-6.17399352935956	-5.44560021356958	-5.53217897675843	-6.12055604786003	-6.2197059788687	-4.50939461481883	-5.49557217333713	-5.56257137805508	-5.55372115189496	-5.37663353231337	-11.0669006918655	-4.45592373452398	-5.4687100305588	-6.98298686719749	-5.36466798795072	-5.57340478738376	-5.57252394639225	-7.24149074833262	-5.42524587146004	-5.25851434201901	-5.09638863088394	-5.49940528046471	-5.53174463258566	-5.26476119395021	-5.34772316188697	-5.38832859995071	-5.35283037817946	-5.53174463258566	-5.42332723652328	-5.38974702862997	-5.29881833981563	-5.06932437112196	-5.27343866105068	-7.12239737062148	-5.51985940839567	-7.0789880061652	-5.19565942077205	-5.25496322044137	-5.19441284906557	-11.6444688680096	-6.28168400561884	-7.68646777889957	-6.23808683682059	-5.42524587146004	-5.36259049632681	-5.34798415974072	-7.38716237283766	-5.32553179294128
CSM5MCW6	-7.80055005670405	-5.9212937560155	-5.94020010400528	-5.49426281340835	-5.59483891387136	-5.91372633469137	-5.7700914982916	-4.69389383143213	-5.6053860281413	-5.656220328152	-5.6096044945411	-5.34601156230317	-9.64360643168637	-4.54216114351859	-5.57561709451842	-6.43254254332843	-5.47871678472829	-5.61241717166223	-5.6044933733518	-6.66274324923873	-5.65233138026957	-5.25867321863215	-5.099962646057	-5.55006965932567	-5.60351079817233	-5.34136736150338	-5.33867835425013	-5.48128233059813	-5.40915911756735	-5.60351079817233	-5.3997638301697	-5.36671492960692	-5.29737498014508	-5.16217536940455	-5.34651438856589	-6.85722662999509	-5.66357837607601	-6.56524685428707	-5.21508588846414	-5.3789851506957	-5.26712661131816	-11.0451863392654	-6.13636382041422	-7.34625754680429	-5.75373826363645	-5.65233138026957	-5.45162435052044	-5.39280615991015	-7.20109391253717	-5.40907158147521
CSM5MCWA_P	-5.85462945305984	-5.63680048446387	-5.4920838134993	-5.5770260357757	-5.75813825554373	-5.52130996554959	-5.80457841549987	-6.07785795152014	-5.85065685614399	-5.94780715034079	-5.97230162042928	-5.38179494491603	-5.7377456829929	-5.07033239827825	-5.81682525328943	-5.38091672954844	-5.51913183826789	-5.73688242686115	-5.64946285540099	-5.8804814969755	-5.57912726367876	-5.3968390150047	-5.14650306759985	-5.43001173162725	-5.40470780885543	-5.30650574310947	-6.04066317503826	-5.52354633874381	-5.98166653806122	-5.40470780885543	-5.33628675462309	-5.45724100398235	-5.36198905729701	-5.18246130450484	-5.79884741759359	-6.18936384319443	-6.00920798647258	-6.10513314971388	-5.03863059855841	-5.42893523669374	-5.20094996389539	-8.53311694737876	-5.71405837082365	-6.01887975266214	-5.78099530292226	-5.57912726367876	-6.43144518429626	-5.96364762001962	-6.09061302075351	-5.405918314693
CSM5MCWC	-6.39811824054422	-6.21224021603522	-5.25026909835	-5.50927545583212	-5.61698804317815	-5.21658971181128	-6.64170009911725	-4.7512011075553	-5.98945769293331	-5.6488192560936	-5.63126744932411	-5.35413833202985	-5.94243070911348	-4.99349429682975	-6.23202372444516	-5.90769542265998	-5.5399931683154	-5.5553065440873	-5.53269709922812	-7.20634529561562	-5.53359028402581	-5.27332407900046	-5.31856024568677	-5.40725755152086	-5.42930984450437	-5.33370217728496	-5.836639210794	-5.26220724252305	-6.44069342852847	-5.42930984450437	-5.44717174488786	-5.74212956079929	-5.29078397059324	-4.97777292963312	-5.84150641073307	-6.85985174334057	-6.69283858287625	-5.77285000856977	-4.80837405817175	-5.29811583189461	-5.20920382977126	-9.93460101878349	-5.70696588354394	-5.48281985889482	-6.67793977506334	-5.53359028402581	-6.01675684177485	-5.96154349920923	-6.6605542953422	-5.360532772651
CSM5MCWE	-5.80420567305005	-5.6776578143722	-5.47284755844417	-5.64904784228513	-5.72539614225693	-5.45225060295774	-5.95581738647511	-5.56760673268064	-6.13919034414293	-6.13825596458249	-5.99533463781659	-5.42064067509789	-5.61587337417607	-5.08862459183685	-5.60838324252912	-5.59319672517678	-5.68328101560599	-5.68200247247151	-5.53082535577276	-5.92862716166026	-5.5829189794143	-5.48348439591292	-5.1298892339798	-5.36794241885644	-5.40480761902539	-5.21655073140421	-6.00785159652158	-5.50098483834878	-6.01393797898472	-5.40480761902539	-5.36048749707548	-5.54320184617302	-5.36069143759825	-5.17290340290727	-5.96875544792643	-6.17130341916667	-6.29046896522151	-6.24629715657698	-5.01793626574887	-5.40359975337517	-5.12617154333719	-7.63536890721366	-5.58228703124645	-5.85689435471308	-5.94030320675695	-5.5829189794143	-6.30551426783384	-6.02306779006983	-6.02993027094698	-5.49167796993194
CSM5MCWG	-5.54641326798856	-5.35143660822202	-5.74190016950002	-6.16051231955039	-6.19903379524017	-5.70807173771503	-5.63566481372995	-5.76853132668032	-6.54282927684228	-5.9516637132033	-6.19668451400505	-5.60422933742468	-5.33685537949843	-4.945001583683	-5.68620225943962	-5.1832889368261	-6.40894069257577	-6.26887315360611	-5.72689027132874	-5.54214470553633	-5.19016517056021	-5.95266180856928	-4.66383274372313	-5.40536826490489	-5.30414960844113	-5.06171372103073	-5.88114874816599	-5.91916586652999	-6.37685974680245	-5.30414960844113	-5.48466303633697	-5.62910754196892	-5.52055619056672	-5.10820857907611	-5.67507328962577	-6.23642261902806	-6.05435022529607	-6.20690717908026	-5.13947806332668	-5.60233105038308	-4.93490316650598	-6.89373853639087	-5.90947932547946	-6.40804802359595	-5.72894719143953	-5.19016517056021	-5.95741035915961	-6.27732341165465	-5.98124708382449	-5.44165785029597
CSM5MCWI_P	-6.53316302077419	-5.59909873792112	-6.36287762055404	-5.62730914557538	-5.64055941421836	-6.27368950480401	-6.27411774979984	-4.76804929178719	-5.491100956079	-5.61815160089809	-5.63269684061534	-5.41159497889669	-7.36754381197837	-5.18190573435107	-5.47332084016319	-5.59115772775765	-5.37129114162865	-5.69774695275173	-5.51364995035148	-6.86651616691303	-5.5152638609648	-5.41088547530197	-5.14179624695377	-5.4593280547386	-5.36426781426243	-5.64581100725963	-5.56692931828634	-5.650096444922	-5.7995127021527	-5.36426781426243	-5.34723116927805	-5.4007846635377	-5.37791180676593	-5.24292521566925	-5.34646425672915	-5.81915455042242	-5.57619753367855	-7.46899206347753	-5.3389705767248	-5.39901000697352	-5.50707530344482	-9.79323053784377	-5.80582782800728	-5.99181669609165	-6.21048770316913	-5.5152638609648	-5.59374349116452	-5.48251233830314	-5.71186534293435	-5.47503044372583
