feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis	PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation	PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I	PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II	PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II	PWY.6151..S.adenosyl.L.methionine.cycle.I	PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate	PWY.6168..flavin.biosynthesis.III..fungi.	PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis	PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.	PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.	PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.	PWY.6609..adenine.and.adenosine.salvage.III	PWY.6700..queuosine.biosynthesis	PWY.6897..thiamin.salvage.II	PWY.7199..pyrimidine.deoxyribonucleosides.salvage	PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage	PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis	PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis	PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	PWY.7242..D.fructuronate.degradation	PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II	PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast.	PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I	PWY0.1319..CDP.diacylglycerol.biosynthesis.II	PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.	RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I	TRNA.CHARGING.PWY..tRNA.charging
ESM718TF	96.9705	117.626	384.558	450.125	450.808	393.19	278.285	1150.92	508.577	369.63	427.032	891.837	264.254	865.398	685.85	283.219	455.25	372.722	661.727	291.057	249.486	799.606	738.238	323.666	771.09	354.231	815.849	564.973	251.087	771.09	855.868	843.956	891.05	770.524	654.079	406.382	358.305	295.828	926.197	768.962	416.525	70.4272	223.872	331.084	295.972	249.486	448.491	765.508	178.554	628.942
ESM718TK	90.893	132.806	395.878	453.631	456.587	420.699	183.27	1607.65	760.771	282.869	376.346	1157.64	253.506	1164.1	890.168	226.223	478.611	296.06	786.441	229.053	215.762	1027.75	977.672	304.14	1016.64	209.53	940.038	604.873	254.176	1016.64	1110.73	1084.47	1150.26	1097.98	834.987	426.993	325.73	140.113	1208.06	997.159	282.381	84.2032	181.243	314.299	203.058	215.762	448.013	981.125	44.7251	642.506
ESM718TM	77.9718	121.553	311.159	394.452	394.452	331.549	223.248	1257.97	566.92	344.628	395.389	794.204	191.886	922.966	698.95	282.673	455.079	322.047	678.363	144.423	258.345	801.697	766.995	331.454	775.998	281.805	654.076	519.762	313.166	775.998	770.227	789.804	816.302	833.969	684.126	366.834	412.763	174.023	926.234	714.567	355.452	55.8724	231.613	275.43	237.512	258.345	441.878	672.433	150.254	589.723
ESM718U9_P	51.8695	73.4492	78.6814	73.0533	65.7334	76.228	65.9675	108.272	63.2228	77.563	71.2475	76.9621	56.3543	89.1944	86.5723	84.9059	81.6726	58.2007	73.7002	42.8316	66.7372	75.9098	83.7053	65.4196	62.8549	83.4969	47.068	75.079	58.528	62.8549	79.1004	73.6648	76.6194	71.8429	83.1044	39.6053	54.7262	49.9642	88.9154	75.4765	87.3968	23.5103	66.0464	31.6174	67.8499	66.7372	63.7327	73.5821	55.6215	81.6299
ESM718UH	250.602	383.294	353.542	520.058	424.941	358.999	295.361	823.138	463.262	468.623	446.287	504.049	229.51	606.005	490.708	447.897	508.323	433.401	473.035	228.606	495.39	541.013	518.536	450.082	443.129	279.743	474.549	485.276	379.42	443.129	504.514	511.269	514.364	490.268	489.647	274.237	378.743	162.094	551.877	517.042	326.164	66.6089	378.772	228.524	311.618	495.39	387.407	485.069	293.899	488.317
ESM718V4	133.389	162.696	407.738	446.877	448.556	424.405	255.563	1318.9	592.221	339.133	407.56	981.643	288.059	969.111	746.793	269.656	464.18	341.105	696.031	305.574	246.692	897.129	836.134	349.248	898.833	278.534	917.142	567.857	264.509	898.833	938.807	915.513	973.668	894.695	744.529	413.215	377.584	210.198	1032.15	898.403	354.424	82.011	225.815	327.64	272.621	246.692	448.161	860.096	196.383	698.839
ESM718V8	122.232	258.291	351.088	387.318	325.744	368.345	213.981	1196.96	540.181	388.193	360.945	734.498	287.394	840.473	645.187	334.942	472.249	297.672	648.569	279.25	292.889	774.082	686.032	343.605	700.057	310.558	651.528	463.652	317.118	700.057	715.75	736.192	763.975	776.049	631.175	452.185	391.723	147.947	919.648	713.657	365.759	64.4664	276.249	380.452	220.098	292.889	437.131	648.531	238.785	592.595
ESM7F5AE_P	194.067	312.803	213.306	288.794	215.578	220.65	200.681	657.02	349.996	274.296	239.379	357.287	141.552	405.297	344.659	263.254	308.266	209.44	330.227	134.332	288.435	374.097	402.857	283.079	349.113	227.529	308.199	282.228	224.259	349.113	362.459	361.078	362.294	416.898	343.132	247.057	289.156	165.192	429.694	382.75	265.821	47.0302	224.998	215.738	216.942	288.435	257.559	330.476	218.318	346.079
ESM7F5AK	261.307	340.05	463.435	528.84	437.261	433.354	246.663	645.115	393.762	382.036	401.591	440.111	57.3824	593.912	387.21	367.537	432.252	457.346	414.962	241.715	412.698	562.701	330.138	435.103	423.706	299.769	451.453	488.331	405.424	423.706	437.801	478.5	473.262	434.762	466.349	204.767	376.249	145.873	589.795	539.669	342.793	129.309	377.007	224.149	249.506	412.698	254.771	448.192	205.143	497.666
ESM7F5AM	206.719	414.803	349.763	573.033	478.395	356.982	324.426	966.795	519.328	502.62	487.49	544.1	245.207	647.909	562.195	519.159	559.172	485.534	524.701	169.17	534.077	565.501	575.89	482.381	466.168	361.044	459.427	533.222	388.344	466.168	546.967	544.03	560.921	560.091	523.066	230.767	422.349	195.163	601.036	559.314	394.733	51.0731	371.031	174.704	343.744	534.077	427.063	533.656	301.113	513.702
ESM7F5C5	79.8475	201.595	428.863	420.602	386.297	434.249	201.341	1141.82	484.306	407.441	403.945	711.796	358.585	881.914	533.708	308.342	442.279	360.403	540.252	359.377	357.998	773.888	638.994	352.189	645.109	308.919	680.328	547.623	355.915	645.109	685.575	690.564	720.962	724.089	572.314	395.14	380.125	135.17	867.391	703.509	355.573	95.2348	265.055	342.237	203.932	357.998	382.679	638.729	62.8796	616.779
ESM7F5C7	181.235	306.107	359.334	419.598	376.038	372.635	252.752	1030.35	488.205	400.102	391.323	745.151	195.272	822.787	600.378	334.172	515.945	339.225	602.467	294.472	281.241	753.023	723.215	404.365	692.844	355.653	640.643	470.586	236.184	692.844	733.332	737.431	757.159	754.011	633.549	422.17	410.575	182.534	871.045	718.331	430.97	42.5546	288.377	366.892	263.856	281.241	426.9	621.321	233.947	585.269
ESM7F5CB	209.283	368.709	337.609	549.158	424.313	344.009	293.763	897.848	491.342	481.758	452.691	499.111	234.492	560.098	508.933	479.898	532.972	432.486	474.549	157.034	516.803	511.313	531.57	440.525	419.517	325.251	473.927	512.794	339.016	419.517	498.942	499.325	514.681	510.37	517.72	210.933	363.076	149.169	555.01	525.964	363.122	55.241	317.363	161.317	310.862	516.803	379.624	484.424	271.684	464.078
ESM7F5CD	210.891	317.95	388.122	490.239	418.521	386.738	296.377	745.723	453.653	445.951	431.435	480.739	179.691	520.109	449.912	438.929	479.067	430.154	442.858	248.619	455.361	509.103	465.327	437.868	426.47	280.773	418.819	481.178	290.098	426.47	476.195	475.574	489.867	460.589	457.146	199.638	344.974	190.53	528.793	497.679	322.183	53.8072	348.857	157.479	314.663	455.361	320.497	420.717	226.982	460.453
ESM7F5CF	224.617	345.301	432.063	599.799	513.053	437.081	318.262	862.158	539.445	534.69	520.106	584.427	164.168	628.848	566.3	558.737	587.048	532.569	551.071	279.383	574.386	623.618	578.617	502.265	486.398	308.133	542.546	579.887	351.143	486.398	579.929	583.67	595.515	586.878	564.454	225.694	451.496	205.037	636.653	606.216	356.483	60.5835	406.181	171.972	340.967	574.386	397.743	526.335	284.379	552.831
ESM9IEP1	101.48	228.224	374.882	470.859	444.599	392.501	303.185	1140.58	583.191	453.659	464.192	892.08	215.325	895.33	719.693	377.391	568.963	399.644	714.583	270.918	299.812	934.476	816.162	408.449	919.43	364.719	715.565	524.716	375.328	919.43	874.118	872.689	899.794	823.07	748.123	479.268	555.579	216.686	993.935	902.337	447.808	81.7408	311.289	401.627	320.186	299.812	514.032	756.136	229.685	727.74
HSM5FZBP_P	146.454	356.261	212.53	294.417	200.682	224.694	188.136	771.171	322.771	286.399	238.269	526.327	143.772	547.085	421.946	296.586	305.059	180.88	404.214	152.505	343.324	491.866	512.729	275.022	477.14	250.031	386.735	284.596	323.629	477.14	521.913	518.717	542.1	455.588	422.542	261.308	311.997	185.563	545.112	511.014	309.873	54.1128	245.415	197.366	204.316	343.324	303.706	492.264	229.903	393.741
HSM5FZBQ_P	27.4725	87.9204	34.6997	60.4613	58.6052	37.8267	30.9006	160.319	79.4968	73.1018	64.3405	154.93	42.9726	161.251	90.1391	82.4315	83.4394	47.8231	87.4433	25.0159	50.2171	118.785	137.198	109.509	106.876	68.2007	104.135	76.5315	81.5993	106.876	148.767	146.01	154.848	129.245	97.2593	43.8285	81.4681	51.7127	113.428	113.268	81.3905	5.82393	55.96	30.8819	34.2245	50.2171	87.1864	141.885	36.4443	89.7852
HSM5FZBR_P	159.639	440.656	213.685	348.428	264.361	230.618	222.919	889.635	421.09	349.729	313.969	642.926	23.8373	681.717	545.442	370.148	406.853	224.717	527.618	83.8923	541.921	624.562	687.674	377.359	613.821	397.742	523.785	360.714	423.996	613.821	635.059	630.297	657.721	620.371	581.616	327.821	425.297	314.409	655.755	654.649	455.319	19.6069	265.13	252.812	242.042	541.921	395.836	599.184	240.187	469.882
HSM5FZBZ	208.367	412.382	261.745	341.935	225.572	282.726	192.396	1214.11	567.904	340.566	270.138	795.042	224.358	818.205	640.651	349.719	358.599	195.185	638.719	203.526	434.865	768.866	738.195	328.852	712.369	230.856	672.075	361.126	362.044	712.369	783.32	791.886	816.294	742.424	655.381	516.27	451.964	152.983	847.909	783.308	306.064	46.6748	259.487	425.574	212.813	434.865	414.284	758.934	252.803	552.164
HSM5FZC2_P	126.755	391.774	238.3	307.742	235.199	252.936	219.095	865.343	376.585	354.491	287.493	570.648	16.9126	644.628	469.065	358.152	377.38	211.33	457.682	114.992	538.287	568.482	645.961	333.511	534.727	329.597	477.543	338.584	382.056	534.727	557.938	571.99	585.023	585.851	516.01	320.238	375.583	247.14	603.945	569.697	393.323	48.8448	245.297	249.382	233.607	538.287	358.823	535.64	267.285	455.988
HSM5MD3L_P	170.084	254.817	280.372	271.112	242.413	243.609	229.877	450.925	246.295	249.136	239.57	277.577	140.02	370.705	264.922	229.103	309.863	250.433	278.234	189.439	301.941	340.119	294.987	259.287	247.293	253.953	230.824	282.36	258.869	247.293	272.855	297.041	290.406	349.643	270.781	188.746	253.093	157.361	339.969	314.366	278.928	94.4953	242.376	179.141	235.702	301.941	204.239	274.398	187.632	302.321
HSM5MD3Y	297.668	467.326	442.845	408.155	338.83	420.118	263.27	561.512	334.63	374.613	352.13	435.77	257.426	609.855	347.421	315.929	385.076	350.602	360.308	224.715	415.69	476.952	447.832	368.217	349.8	336.966	380.723	474.97	375.477	349.8	421.267	414.857	435.491	475.728	402.5	253.543	298.927	161.832	484.37	429.573	362.058	104.369	286.344	267.179	269.572	415.69	264.051	441.01	263.895	423.752
HSM5MD41	281.899	434.239	316.879	431.266	386.523	321.038	246.958	803.671	471.866	437.584	407.942	439.931	215.182	462.964	447.41	408.428	452.673	390.158	435.731	195.984	475.31	483.582	494.917	431.68	432.455	356.688	289.188	446.153	292.631	432.455	457.223	435.169	441.815	469.423	460.213	300.811	394.486	185.457	470.324	474.795	385.163	112.748	348.088	266.996	252.664	475.31	370.143	431.242	350.115	432.296
HSM5MD43_P	113.791	308.541	311.392	342.685	297.607	296.887	230.841	626.2	369.876	301.931	293.701	327.068	209.562	349.679	259.252	314.986	327.951	309.807	273.58	199.102	358.256	382.765	362.543	313.607	316.819	256.179	259.266	343.363	287.701	316.819	338.01	326.99	329.744	400.213	347.675	226.474	300.753	76.4233	400.95	343.639	293.533	150.421	249.036	226.796	232.63	358.256	241.294	353.307	238.532	334.74
HSM5MD43	217.502	400.046	390.988	431.919	368.083	371.446	303.312	782.99	451.319	366.898	367.909	406.961	277.071	462.233	333.795	396.079	398.281	382.774	349.332	256.142	438.365	476.93	459.742	395.469	394.057	321.157	336.868	435.66	351.598	394.057	425.287	421.338	418.392	481.915	432.952	271.446	353.814	125.074	483.41	439.565	365.695	180.954	322.66	259.192	306.031	438.365	296.528	447.477	303.205	419.919
HSM5MD44_P	50.0609	67.9631	75.6643	78.5374	65.5771	73.39	42.0087	78.3379	54.4767	43.4899	26.0673	68.7011	24.6104	70.3489	70.2921	70.5831	57.3115	62.8718	61.1678	9.08619	36.3102	68.4293	34.9443	62.3604	74.867	72.2237	81.4485	71.0306	32.7233	74.867	72.4283	75.932	72.1329	58.9416	33.8415	39.7176	30.3812	21.1374	87.2963	78.0712	78.2898	9.52358	60.9401	52.7222	38.1633	36.3102	39.4093	31.5537	5.05528	69.9689
HSM5MD47_P	8.6753	9.10477	16.2039	14.6829	14.0765	15.5289	7.2829	16.2702	9.12683	7.97704	10.1742	14.7783	13.6438	26.6672	9.20788	22.8599	14.8117	13.1077	13.5089	10.3313	16.6404	24.0595	12.1405	14.6065	14.2213	10.523	20.3929	15.4798	19.0512	14.2213	15.4249	14.9184	14.745	23.0573	17.0098	16.5799	8.94961	3.74993	23.8527	8.89833	13.2779	12.9479	6.3811	19.2939	7.32547	16.6404	9.00012	19.3206	6.96392	19.241
HSM5MD48	254.163	375.727	385.335	427.889	334.773	385.389	274.347	629.895	381.54	374.563	340.098	392.491	137.344	296.556	430	282.627	349.226	324.96	404.481	215.32	388.802	418.338	464.421	396.973	401.974	334.2	237.849	407.126	359.037	401.974	411.184	403.095	399.396	409.049	352.946	291.023	345.066	130.966	438.058	489.013	358.59	184.727	273.747	299.051	294.447	388.802	285.412	404.841	271.845	374.405
HSM5MD49_P	289.514	382.918	424.887	439.553	350.959	403.158	325.786	617.771	356.783	313.076	316.408	397.14	148.586	455.565	386.799	328.51	368.726	359.606	388.774	213.698	400.969	443.79	433.896	362.437	357.878	389.029	257.986	441.464	427.044	357.878	415.582	418.796	416.449	397.74	381.102	237.599	303.968	255.561	458.787	462.028	416.214	147.55	355.39	258.821	338.178	400.969	273.801	429.657	190.367	408.902
HSM5MD4A_P	258.738	365.755	473.354	499.42	410.012	421.097	271.678	513.254	328.893	320.53	347.822	428.235	95.556	549.303	355.553	269.233	418.511	442.211	398.012	97.8459	391.474	566.48	302.935	428.619	416.098	393.608	371.919	445.816	576.632	416.098	428.235	470.072	459.706	423.368	441.41	181.593	326.45	157.501	543.017	509.025	431.095	186.35	343.416	250.177	270.796	391.474	189.386	585.753	190.54	473.241
HSM5MD4B_P	258.793	406.748	442.323	456.191	367.715	425.503	358.143	643.436	376.648	370.216	355.262	414.292	191.037	475.66	410.479	351.468	404.64	374.607	397.754	208.729	433.731	498.557	438.89	402.522	395.923	396.893	251.682	455.835	513.424	395.923	422.614	420.165	419.5	395.394	387.114	249.852	323.78	305.908	531.27	479.779	434.664	126.644	365.041	273.8	380.957	433.731	248.735	514.447	222.887	426.427
HSM5MD4N	127.146	375.646	322.531	407.163	333.536	320.253	302.562	612.271	357.45	357.204	341.703	395.363	231.919	548.601	398.645	378.362	368.714	338.214	391.442	175.857	414.75	437.117	455.056	395.297	407.948	388.617	311.053	390.781	376.986	407.948	393.476	402.266	404.956	446.041	386.181	267.756	359.301	98.6408	473.488	371.249	411.008	112.734	272.464	229.821	307.051	414.75	347.468	419.55	301.208	396.339
HSM5MD4O	205.33	384.574	363.041	425.677	357.965	352.085	335.093	642.703	376.747	374.434	355.472	405.376	139.84	572.54	403.378	380.916	387.211	364.578	410.423	223.973	421.631	468.061	467.423	409.221	408.425	427.94	331.723	406.313	450.89	408.425	403.556	413.277	409.717	477.528	405.927	241.937	349.116	166.707	502.931	420.129	458.347	121.617	317.696	203.825	342.157	421.631	330.451	453.289	277.44	429.393
HSM5MD4P_P	101.083	352.031	323.231	362.218	312.722	319.914	286.958	503.274	322.401	319.256	310.067	386.346	177.112	525.293	360.856	328.684	352.353	311.324	338.793	179.81	364.302	418.754	438.853	375.747	381.325	360.081	321.688	369.736	386.137	381.325	376.91	386.272	392.717	430.991	364.441	217.617	323.152	115.864	436.879	368.428	384.785	131.815	274.107	181.591	293.503	364.302	315.264	405.461	248.186	375.229
HSM5MD4U_P	313.28	372.383	232.321	411.952	383.498	244.441	111.698	620.762	458.54	403.522	389.658	452.837	237.321	306.447	453.658	327.681	483.131	389.102	436.185	286.943	449.523	462.544	502.043	418.475	406.662	268.507	476.607	246.225	134.273	406.662	477.703	440.053	463.328	480.263	431.098	381.038	401.304	47.092	484.59	483.746	329.053	30.2461	324.28	433.049	114.851	449.523	364.927	383.559	383.087	404.548
HSM5MD4W_P	312.475	400.196	226.187	510.761	497.076	241.603	50.078	712.188	559.123	502.787	492.576	546.322	247.544	268.762	523.785	284.357	559.181	485.139	496.849	277.736	515.74	551.673	607.048	496.723	498.72	181.056	613.268	263.986	124.694	498.72	580.884	528.243	555.191	577.905	567.317	492.661	489.23	24.1803	560.638	562.651	250.485	32.8788	277.736	517.248	50.981	515.74	457.549	495.097	486.823	500.766
HSM5MD4Y	316.388	393.435	359.883	369.673	319.428	341.919	185.667	460.444	315.485	303.735	294.29	392.801	236.341	421.595	419.345	323.649	387.144	308.031	399.41	278.244	352.578	416.98	397.362	368.081	361.005	386.772	335.525	338.143	203.108	361.005	403.286	384.794	400.361	404.628	352.889	213.985	266.227	93.4574	419.287	434.739	409.654	97.696	331.996	226.222	184.744	352.578	264.707	288.265	241.138	391.709
HSM5MD53	280.166	415.831	373.378	414.404	345.335	375.595	302.976	470.652	389.079	365.993	358.623	410.112	233.874	528.773	367.678	383.37	403	349.142	378.844	222.862	395.592	442.109	462.352	402.148	408.488	348.124	338.856	395.463	291.34	408.488	420.894	408.206	415.086	434.262	406.616	242.595	348.099	165.054	442.616	434.445	389.363	107.312	341.094	215.575	319.104	395.592	321.811	358.933	257.769	391.079
HSM5MD57_P	206.959	277.584	296.698	324.864	238.416	291.596	246.883	421.225	272.012	260.571	244.04	334.672	190.539	416.634	278.024	279.148	322.75	239.591	279.974	202.351	284.101	347.746	343.72	324.916	329.064	273.915	259.573	307.114	211.186	329.064	338.417	333.956	335.924	316.263	264.861	174.156	227.568	171.183	367.458	340.682	309.333	50.4215	260.927	148.544	262.53	284.101	247.312	253.789	170.853	330.311
HSM5MD59_P	277.221	418.714	455.526	466.459	377.27	440.921	243.152	515.203	380.244	341.005	347.964	437.744	200.191	567.39	321.828	314.728	436.562	389.618	390.305	269.149	409.788	526.649	463.47	407.169	397.799	302.163	422.576	471.809	328.997	397.799	436.455	449.034	447.619	471.507	443.684	264.475	327.727	145.503	522.204	470.699	329.855	116.777	339.296	311.792	253.659	409.788	277.871	385.833	237.603	454.901
HSM5MD5B_P	239.753	355.857	415.257	428.842	361.586	400.167	226.388	463.822	367.817	305.112	322.228	404.71	182.387	492.075	336.793	331.915	404.815	372.532	394.018	260.759	382.447	487.748	390.394	389.854	383.989	269.446	392.221	428.743	308.258	383.989	413.087	427.364	420.934	455.16	399.826	230.39	306.228	138.665	496.703	446.96	304.526	97.3773	338.429	252.954	241.579	382.447	266.865	365.469	185.419	435.354
HSM5MD5B	287.728	352.259	454.115	464.373	355.688	430.134	286.372	500.729	350.588	289.25	303.746	448.091	238.887	498.136	372.046	340.884	425.042	372.705	417.726	207.037	420.24	495.021	425.982	415	406.105	307.701	397.123	451.296	308.102	406.105	465.964	473.359	468.924	464.728	422.402	247.835	298.629	208.022	544.85	486.632	340.544	102.225	365.67	266.913	304.531	420.24	210.757	358.717	193.77	475.272
HSM5MD5D_P	165.577	272.662	345.286	384.75	309.321	327.43	220.513	476.203	317.203	269.229	280.833	346.262	82.6381	403.539	316.06	271.486	324.418	315.098	325.498	204.15	317.789	398.435	319.725	336.489	340.758	259.484	270.892	359.502	255.316	340.758	343.266	359.983	357.679	381.321	329.959	191.258	256.807	141.168	435.037	385.049	284.816	85.3465	283.788	184.143	231.356	317.789	233.224	300.063	147.892	362.626
HSM5MD5D	211.53	381.14	513.307	486.708	407.059	479.373	301.597	667.705	433.504	349.948	358.266	479.94	74.4628	553.533	408.899	342.691	443.306	425.958	440.111	264.386	427.438	573.606	422.494	443.936	439.22	353.984	396.71	523.729	335.191	439.22	473.711	499.138	492.263	551.665	480.732	280.109	359.936	196.935	597.323	518.363	392.152	134.063	368.844	289.721	312.628	427.438	300.651	385.634	188.824	504.324
HSM5MD5F_P	187.622	242.288	261.964	258.809	195.116	243.424	194.582	267.536	196.099	191.451	182.61	259.111	201.894	337.403	227.865	228.071	225.724	198.982	228.824	167.831	237.971	268.047	273.29	252.762	254.257	270.833	210.717	252.949	185.765	254.257	273.364	269.261	267.733	260.233	221.135	159.529	171.207	134.054	308.51	289.923	290.481	73.1565	208.557	171.94	199.003	237.971	156.68	191.012	155.294	285.422
HSM5MD5H_P	82.0661	178.08	111.094	151.572	132.92	116.398	120.068	393.831	164.703	146.95	140.341	241.795	5.9449	268.823	221.684	149.887	176.668	120.264	203.818	62.5504	223.761	249.765	253.947	150.447	231.034	153.914	187.573	151.913	170.306	231.034	240.786	241.916	247.65	233.038	225.305	157.011	169.541	121.004	252.164	247.066	178.678	24.5869	115.787	125.44	128.018	223.761	157.417	230.354	142.742	209.191
HSM5MD5K_P	36.1063	122.712	37.4429	94.7505	48.1946	41.9736	57.0965	512.457	205.959	93.6468	65.0159	411.065	33.0239	388.675	308.257	98.4067	99.4421	42.2824	298.945	34.6278	148.068	395.677	418.446	77.4444	360.304	84.5724	357.848	66.2374	90.1441	360.304	401.973	408.139	421.822	402.728	318.391	278.604	168.379	64.732	408.724	385.427	109.961	14.5658	44.3446	234.962	71.7375	148.068	130.843	391.251	60.4502	201.917
HSM5MD5P	269.588	510.987	395.095	513.113	436.632	404.1	358.479	689.137	464.782	459.665	450.387	513.403	195.913	601.284	495.196	443.433	497.345	429.932	480.051	242.384	492.152	535.691	562.707	485.142	470.378	393.965	414.718	484.606	417.795	470.378	518.754	508.675	519.843	524.589	529.496	312.258	421.746	233.181	570.432	541.706	436.041	96.5619	418.646	264.342	383.926	492.152	425.387	521.985	355.892	487.643
HSM5MD5X_P	175.714	284.721	311.397	295.197	246.695	290.168	252.262	433.193	274.107	246.146	237.452	324.084	204.36	406.365	263.739	255.274	269.677	256.84	261.425	220.402	319.606	296.703	356.747	311.415	311.58	275.211	256.925	328.577	222.762	311.58	321.562	329.801	334.135	363.998	304.239	199.495	240.979	155.152	354.154	308.026	295.437	103.54	243.674	187.152	262.103	319.606	232.267	280.771	208.768	313.725
HSM5MD62	190.284	433.681	326.163	440.138	384.766	329.308	321.807	788.652	457.043	380.525	379.997	458.695	190.926	504.719	463.002	388.462	454.358	383.669	441.099	177.046	449.794	488.351	516.548	470.017	495.988	398.137	347.569	446.307	379.335	495.988	470.287	462.855	464.56	515.381	441.131	322.305	411.592	139.936	507.141	483.683	422.906	98.6964	309.088	285.531	328.821	449.794	384.029	454.496	350.118	459.067
HSM5MD66	221.269	307.494	290.87	343.456	241.984	276.937	263.519	451.795	278.921	279.295	258.972	314.166	219.693	425.265	310.957	282.086	328.673	241.695	293.48	196.082	306.333	326.934	384.459	284.553	283.488	317.614	240.925	320.163	314.667	283.488	324.263	316.355	316.258	409.564	304.784	193.339	255.824	212.835	363.107	323.992	343.293	68.2559	261.316	169.161	276.589	306.333	246.875	326.704	196.387	319.963
HSM5MD6A_TR	208.807	374.544	310.043	341.487	295.974	304.322	297.848	552.941	345.734	329.098	310.352	377.46	207.764	477.067	373.729	336.007	430.133	291.811	353.066	176.546	363.246	386.698	416.522	355.727	351.042	361.952	262.904	370.505	343.873	351.042	382.407	380.976	382.364	408.282	361.531	236.136	327.304	189.528	425.122	395.903	382.275	53.9679	294.838	198.644	304.354	363.246	315.463	386.558	266.537	364.88
HSM5MD6A	252.602	358.669	320.837	353.567	288.814	311.508	287.368	574.975	338.946	313.6	304.263	378.911	208.286	456.984	372.681	335.066	434.333	288.412	354.076	185.787	349.053	392.881	410.836	337.067	329.229	335.052	286.871	373.451	354.658	329.229	382.456	383.145	384.359	415.005	355.653	243.616	329.32	210.079	430.778	378.258	361.038	52.5147	302.905	211.922	291.34	349.053	284.289	387.961	265.806	365.267
