TaxaID	superkingdom	phylum	class	order	family	genus	species	Prevalence	FistQuantile	Median	Mean	ThirdQuantile	Max
157278	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	uncultured Methylobacterium sp.	0.00961538461538462	0	0	0.000305361384005867	0	0.0547045951859956
292277	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	uncultured Novosphingobium sp.	0.0336538461538462	0	0	0.000582204753051032	0	0.023454157782516
658225	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas glacialis	0.0384615384615385	0	0	0.000829763353002188	0	0.0426439232409382
74696	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Nitrobacteraceae_unclassified	star-like microcolonies	0.0240384615384615	0	0	0.000162559548381419	0	0.0147991543340381
328225	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	Erythrobacter dokdonensis	0.0288461538461538	0	0	0.000294706884940696	0	0.0149253731343284
663950	Bacteria	Pseudomonadota	Pseudomonadota_unclassified	Pseudomonadota_unclassified	Pseudomonadota_unclassified	Pseudomonadota_unclassified	proteobacterium symbiont of Nilaparvata lugens	0.0384615384615385	0	0	0.000303578841770637	0	0.0208333333333333
327691	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas rhizogenes	0.0288461538461538	0	0	0.000547836974410894	0	0.0676532769556025
1416806	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella genomosp. 8	0.00961538461538462	0	0	0.000131885367627173	0	0.015695067264574
1176533	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	Luteimonas granuli	0.0240384615384615	0	0	0.00020016164771307	0	0.0208333333333333
41431	Bacteria	Cyanobacteriota	Cyanophyceae	Chroococcales	Aphanothecaceae	Rippkaea	Rippkaea orientalis	0.0144230769230769	0	0	0.000115061555231629	0	0.0176991150442478
